Year,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1890,14.89,0.626,Cracow,Poland,50.63N,19.01E
1890,14.526,0.377,Cracow,Poland,50.63N,19.01E
1890,17.918999999999997,0.473,Cracow,Poland,50.63N,19.01E
1890,19.963,0.382,Cracow,Poland,50.63N,19.01E
1890,13.138,0.493,Cracow,Poland,50.63N,19.01E
1890,6.893,0.586,Cracow,Poland,50.63N,19.01E
1890,2.9130000000000003,0.5870000000000001,Cracow,Poland,50.63N,19.01E
1890,-7.497999999999998,1.138,Cracow,Poland,50.63N,19.01E
1891,-6.402,0.614,Cracow,Poland,50.63N,19.01E
1891,-3.863,0.601,Cracow,Poland,50.63N,19.01E
1891,2.608,0.46,Cracow,Poland,50.63N,19.01E
1891,5.472,0.222,Cracow,Poland,50.63N,19.01E
1891,14.757,0.382,Cracow,Poland,50.63N,19.01E
1891,15.343,0.372,Cracow,Poland,50.63N,19.01E
1891,18.058,0.4529999999999999,Cracow,Poland,50.63N,19.01E
1891,16.733999999999998,0.389,Cracow,Poland,50.63N,19.01E
1891,13.970999999999998,0.384,Cracow,Poland,50.63N,19.01E
1891,10.137,0.396,Cracow,Poland,50.63N,19.01E
1891,1.722,0.565,Cracow,Poland,50.63N,19.01E
1891,-0.0859999999999999,0.662,Cracow,Poland,50.63N,19.01E
1892,-4.178999999999999,0.779,Cracow,Poland,50.63N,19.01E
1892,-1.609,0.358,Cracow,Poland,50.63N,19.01E
1892,0.411,0.716,Cracow,Poland,50.63N,19.01E
1892,7.229000000000001,0.3929999999999999,Cracow,Poland,50.63N,19.01E
1892,12.983,0.419,Cracow,Poland,50.63N,19.01E
1892,16.814,0.429,Cracow,Poland,50.63N,19.01E
1892,17.173,0.408,Cracow,Poland,50.63N,19.01E
1892,19.931,0.401,Cracow,Poland,50.63N,19.01E
1892,15.945,0.427,Cracow,Poland,50.63N,19.01E
1892,7.938,0.212,Cracow,Poland,50.63N,19.01E
1892,0.7240000000000002,0.637,Cracow,Poland,50.63N,19.01E
1892,-4.1530000000000005,0.679,Cracow,Poland,50.63N,19.01E
1893,-11.704999999999998,0.759,Cracow,Poland,50.63N,19.01E
1893,-0.812,0.447,Cracow,Poland,50.63N,19.01E
1893,2.548,0.368,Cracow,Poland,50.63N,19.01E
1893,6.3260000000000005,0.48,Cracow,Poland,50.63N,19.01E
1893,12.318,0.3329999999999999,Cracow,Poland,50.63N,19.01E
1893,16.198,0.589,Cracow,Poland,50.63N,19.01E
1893,18.416,0.507,Cracow,Poland,50.63N,19.01E
1893,17.113999999999994,0.302,Cracow,Poland,50.63N,19.01E
1893,12.919,0.523,Cracow,Poland,50.63N,19.01E
1893,10.277,0.311,Cracow,Poland,50.63N,19.01E
1893,1.619,0.63,Cracow,Poland,50.63N,19.01E
1893,-0.5229999999999999,0.499,Cracow,Poland,50.63N,19.01E
1894,-5.327999999999999,0.856,Cracow,Poland,50.63N,19.01E
1894,-0.7310000000000001,0.6659999999999999,Cracow,Poland,50.63N,19.01E
1894,4.125,0.5529999999999999,Cracow,Poland,50.63N,19.01E
1894,9.97,0.408,Cracow,Poland,50.63N,19.01E
1894,13.322,0.3229999999999999,Cracow,Poland,50.63N,19.01E
1894,14.393,0.392,Cracow,Poland,50.63N,19.01E
1894,19.482,0.1689999999999999,Cracow,Poland,50.63N,19.01E
1894,17.148,0.586,Cracow,Poland,50.63N,19.01E
1894,11.092,0.309,Cracow,Poland,50.63N,19.01E
1894,8.36,0.359,Cracow,Poland,50.63N,19.01E
1894,3.49,0.421,Cracow,Poland,50.63N,19.01E
1894,-1.484,0.539,Cracow,Poland,50.63N,19.01E
1895,-4.213,0.725,Cracow,Poland,50.63N,19.01E
1895,-7.553999999999999,0.8320000000000001,Cracow,Poland,50.63N,19.01E
1895,0.3360000000000003,0.4379999999999999,Cracow,Poland,50.63N,19.01E
1895,8.258000000000001,0.373,Cracow,Poland,50.63N,19.01E
1895,13.549,0.3339999999999999,Cracow,Poland,50.63N,19.01E
1895,16.913,0.335,Cracow,Poland,50.63N,19.01E
1895,19.484,0.504,Cracow,Poland,50.63N,19.01E
1895,17.648999999999994,0.337,Cracow,Poland,50.63N,19.01E
1895,14.621,0.29,Cracow,Poland,50.63N,19.01E
1895,7.946000000000001,0.284,Cracow,Poland,50.63N,19.01E
1895,3.472,0.326,Cracow,Poland,50.63N,19.01E
1895,-2.699,0.63,Cracow,Poland,50.63N,19.01E
1896,-5.626,0.4539999999999999,Cracow,Poland,50.63N,19.01E
1896,-2.121,0.534,Cracow,Poland,50.63N,19.01E
1896,4.242,0.5770000000000001,Cracow,Poland,50.63N,19.01E
1896,5.607000000000001,0.516,Cracow,Poland,50.63N,19.01E
1896,11.867,0.318,Cracow,Poland,50.63N,19.01E
1896,17.757,0.2,Cracow,Poland,50.63N,19.01E
1896,19.142,0.242,Cracow,Poland,50.63N,19.01E
1896,16.506,0.332,Cracow,Poland,50.63N,19.01E
1896,13.762,0.273,Cracow,Poland,50.63N,19.01E
1896,10.908,0.684,Cracow,Poland,50.63N,19.01E
1896,0.4889999999999999,0.591,Cracow,Poland,50.63N,19.01E
1896,-2.4330000000000003,0.372,Cracow,Poland,50.63N,19.01E
1897,-4.454,0.865,Cracow,Poland,50.63N,19.01E
1897,-1.643,0.542,Cracow,Poland,50.63N,19.01E
1897,4.4700000000000015,0.525,Cracow,Poland,50.63N,19.01E
1897,7.911,0.3979999999999999,Cracow,Poland,50.63N,19.01E
1897,12.757,0.409,Cracow,Poland,50.63N,19.01E
1897,17.402,0.303,Cracow,Poland,50.63N,19.01E
1897,18.151,0.447,Cracow,Poland,50.63N,19.01E
1897,18.617,0.439,Cracow,Poland,50.63N,19.01E
1897,13.547,0.5489999999999999,Cracow,Poland,50.63N,19.01E
1897,7.079999999999999,0.36,Cracow,Poland,50.63N,19.01E
1897,0.956,0.737,Cracow,Poland,50.63N,19.01E
1897,-2.2230000000000003,0.385,Cracow,Poland,50.63N,19.01E
1898,-0.6609999999999999,0.787,Cracow,Poland,50.63N,19.01E
1898,-0.284,0.5539999999999999,Cracow,Poland,50.63N,19.01E
1898,3.3600000000000003,0.312,Cracow,Poland,50.63N,19.01E
1898,7.9220000000000015,0.351,Cracow,Poland,50.63N,19.01E
1898,13.825,0.381,Cracow,Poland,50.63N,19.01E
1898,16.197,0.953,Cracow,Poland,50.63N,19.01E
1898,15.932,0.535,Cracow,Poland,50.63N,19.01E
1898,18.427,0.437,Cracow,Poland,50.63N,19.01E
1898,13.089,0.505,Cracow,Poland,50.63N,19.01E
1898,7.837999999999999,0.3779999999999999,Cracow,Poland,50.63N,19.01E
1898,5.176,0.5710000000000001,Cracow,Poland,50.63N,19.01E
1898,1.4320000000000002,0.6809999999999999,Cracow,Poland,50.63N,19.01E
1899,0.238,0.662,Cracow,Poland,50.63N,19.01E
1899,-0.381,0.71,Cracow,Poland,50.63N,19.01E
1899,2.01,0.588,Cracow,Poland,50.63N,19.01E
1899,8.158999999999999,0.513,Cracow,Poland,50.63N,19.01E
1899,12.535,0.42,Cracow,Poland,50.63N,19.01E
1899,14.49,0.209,Cracow,Poland,50.63N,19.01E
1899,18.224,0.512,Cracow,Poland,50.63N,19.01E
1899,16.262999999999998,0.2,Cracow,Poland,50.63N,19.01E
1899,13.574000000000002,0.476,Cracow,Poland,50.63N,19.01E
1899,7.704,0.416,Cracow,Poland,50.63N,19.01E
1899,5.025,0.362,Cracow,Poland,50.63N,19.01E
1899,-4.75,0.601,Cracow,Poland,50.63N,19.01E
1900,-2.19,0.84,Cracow,Poland,50.63N,19.01E
1900,-0.3009999999999999,1.733,Cracow,Poland,50.63N,19.01E
1900,-0.2929999999999997,0.38,Cracow,Poland,50.63N,19.01E
1900,6.572000000000001,0.3289999999999999,Cracow,Poland,50.63N,19.01E
1900,11.817,0.24,Cracow,Poland,50.63N,19.01E
1900,16.977,0.3229999999999999,Cracow,Poland,50.63N,19.01E
1900,19.597,0.555,Cracow,Poland,50.63N,19.01E
1900,17.955,0.434,Cracow,Poland,50.63N,19.01E
1900,14.04,0.5479999999999999,Cracow,Poland,50.63N,19.01E
1900,8.767000000000001,0.326,Cracow,Poland,50.63N,19.01E
1900,4.855,0.471,Cracow,Poland,50.63N,19.01E
1900,0.5170000000000001,0.585,Cracow,Poland,50.63N,19.01E
1901,-6.3580000000000005,0.606,Cracow,Poland,50.63N,19.01E
1901,-5.646,0.8320000000000001,Cracow,Poland,50.63N,19.01E
1901,1.431,0.8809999999999999,Cracow,Poland,50.63N,19.01E
1901,7.912999999999999,0.65,Cracow,Poland,50.63N,19.01E
1901,13.985,0.295,Cracow,Poland,50.63N,19.01E
1901,17.387,0.604,Cracow,Poland,50.63N,19.01E
1901,19.422,0.363,Cracow,Poland,50.63N,19.01E
1901,17.663,0.249,Cracow,Poland,50.63N,19.01E
1901,13.071000000000002,0.365,Cracow,Poland,50.63N,19.01E
1901,9.814,0.317,Cracow,Poland,50.63N,19.01E
1901,2.319,0.4579999999999999,Cracow,Poland,50.63N,19.01E
1901,0.565,0.467,Cracow,Poland,50.63N,19.01E
1902,1.1349999999999998,0.639,Cracow,Poland,50.63N,19.01E
1902,-2.312,0.664,Cracow,Poland,50.63N,19.01E
1902,2.156,0.262,Cracow,Poland,50.63N,19.01E
1902,6.158,0.313,Cracow,Poland,50.63N,19.01E
1902,9.873,0.505,Cracow,Poland,50.63N,19.01E
1902,15.64,0.411,Cracow,Poland,50.63N,19.01E
1902,16.418,0.431,Cracow,Poland,50.63N,19.01E
1902,16.224999999999998,0.335,Cracow,Poland,50.63N,19.01E
1902,12.581,0.397,Cracow,Poland,50.63N,19.01E
1902,6.707999999999998,0.408,Cracow,Poland,50.63N,19.01E
1902,-0.581,0.359,Cracow,Poland,50.63N,19.01E
1902,-5.593999999999999,0.612,Cracow,Poland,50.63N,19.01E
1903,-3.373,0.914,Cracow,Poland,50.63N,19.01E
1903,1.604,0.506,Cracow,Poland,50.63N,19.01E
1903,5.6400000000000015,0.496,Cracow,Poland,50.63N,19.01E
1903,6.0840000000000005,0.478,Cracow,Poland,50.63N,19.01E
1903,13.487,0.395,Cracow,Poland,50.63N,19.01E
1903,15.765,0.504,Cracow,Poland,50.63N,19.01E
1903,17.593,0.413,Cracow,Poland,50.63N,19.01E
1903,16.787,0.413,Cracow,Poland,50.63N,19.01E
1903,14.036,0.3879999999999999,Cracow,Poland,50.63N,19.01E
1903,8.795,0.416,Cracow,Poland,50.63N,19.01E
1903,3.926,0.4639999999999999,Cracow,Poland,50.63N,19.01E
1903,-1.689,0.589,Cracow,Poland,50.63N,19.01E
1904,-3.67,0.932,Cracow,Poland,50.63N,19.01E
1904,-0.024,0.6509999999999999,Cracow,Poland,50.63N,19.01E
1904,1.767,0.456,Cracow,Poland,50.63N,19.01E
1904,7.991,0.196,Cracow,Poland,50.63N,19.01E
1904,11.869000000000002,0.351,Cracow,Poland,50.63N,19.01E
1904,15.915,0.355,Cracow,Poland,50.63N,19.01E
1904,19.068,0.528,Cracow,Poland,50.63N,19.01E
1904,17.590999999999998,0.475,Cracow,Poland,50.63N,19.01E
1904,12.389,0.432,Cracow,Poland,50.63N,19.01E
1904,7.989999999999998,0.35,Cracow,Poland,50.63N,19.01E
1904,1.802,0.422,Cracow,Poland,50.63N,19.01E
1904,0.008,0.496,Cracow,Poland,50.63N,19.01E
1905,-5.478,0.695,Cracow,Poland,50.63N,19.01E
1905,-0.861,0.58,Cracow,Poland,50.63N,19.01E
1905,3.372,0.397,Cracow,Poland,50.63N,19.01E
1905,5.747000000000001,0.302,Cracow,Poland,50.63N,19.01E
1905,13.498,0.268,Cracow,Poland,50.63N,19.01E
1905,18.179,0.36,Cracow,Poland,50.63N,19.01E
1905,19.145,0.412,Cracow,Poland,50.63N,19.01E
1905,18.131,0.2339999999999999,Cracow,Poland,50.63N,19.01E
1905,13.774,0.216,Cracow,Poland,50.63N,19.01E
1905,4.666,0.3339999999999999,Cracow,Poland,50.63N,19.01E
1905,3.749,0.451,Cracow,Poland,50.63N,19.01E
1905,-0.5670000000000001,0.456,Cracow,Poland,50.63N,19.01E
1906,-1.881,0.6679999999999999,Cracow,Poland,50.63N,19.01E
1906,-1.178,0.765,Cracow,Poland,50.63N,19.01E
1906,2.214,0.185,Cracow,Poland,50.63N,19.01E
1906,9.232,0.283,Cracow,Poland,50.63N,19.01E
1906,14.662,0.642,Cracow,Poland,50.63N,19.01E
1906,15.622,0.4479999999999999,Cracow,Poland,50.63N,19.01E
1906,18.538,0.291,Cracow,Poland,50.63N,19.01E
1906,16.738999999999994,0.2,Cracow,Poland,50.63N,19.01E
1906,12.459,0.2269999999999999,Cracow,Poland,50.63N,19.01E
1906,7.946000000000001,0.261,Cracow,Poland,50.63N,19.01E
1906,6.007000000000001,0.265,Cracow,Poland,50.63N,19.01E
1906,-4.114,0.7140000000000001,Cracow,Poland,50.63N,19.01E
1907,-4.374,0.387,Cracow,Poland,50.63N,19.01E
1907,-4.32,0.62,Cracow,Poland,50.63N,19.01E
1907,0.502,0.3939999999999999,Cracow,Poland,50.63N,19.01E
1907,5.598000000000001,0.341,Cracow,Poland,50.63N,19.01E
1907,14.848,0.362,Cracow,Poland,50.63N,19.01E
1907,16.022000000000002,0.557,Cracow,Poland,50.63N,19.01E
1907,16.355999999999998,0.246,Cracow,Poland,50.63N,19.01E
1907,16.637999999999998,0.267,Cracow,Poland,50.63N,19.01E
1907,12.99,0.392,Cracow,Poland,50.63N,19.01E
1907,12.536,0.313,Cracow,Poland,50.63N,19.01E
1907,1.3230000000000002,0.4,Cracow,Poland,50.63N,19.01E
1907,-1.571,0.401,Cracow,Poland,50.63N,19.01E
1908,-3.3960000000000004,0.665,Cracow,Poland,50.63N,19.01E
1908,-0.411,0.4629999999999999,Cracow,Poland,50.63N,19.01E
1908,1.993,0.296,Cracow,Poland,50.63N,19.01E
1908,6.064,0.309,Cracow,Poland,50.63N,19.01E
1908,14.493,0.32,Cracow,Poland,50.63N,19.01E
1908,17.365000000000002,0.364,Cracow,Poland,50.63N,19.01E
1908,18.165,0.4429999999999999,Cracow,Poland,50.63N,19.01E
1908,15.666999999999998,0.2689999999999999,Cracow,Poland,50.63N,19.01E
1908,11.970999999999998,0.311,Cracow,Poland,50.63N,19.01E
1908,7.186,0.352,Cracow,Poland,50.63N,19.01E
1908,-0.8210000000000002,0.472,Cracow,Poland,50.63N,19.01E
1908,-3.3840000000000003,0.655,Cracow,Poland,50.63N,19.01E
1909,-4.154,0.674,Cracow,Poland,50.63N,19.01E
1909,-5.792999999999999,0.361,Cracow,Poland,50.63N,19.01E
1909,1.3650000000000002,0.384,Cracow,Poland,50.63N,19.01E
1909,6.961,0.33,Cracow,Poland,50.63N,19.01E
1909,11.028,0.21,Cracow,Poland,50.63N,19.01E
1909,15.855,0.235,Cracow,Poland,50.63N,19.01E
1909,16.717,0.2019999999999999,Cracow,Poland,50.63N,19.01E
1909,17.412,0.8420000000000001,Cracow,Poland,50.63N,19.01E
1909,14.505999999999998,0.276,Cracow,Poland,50.63N,19.01E
1909,10.693,0.3779999999999999,Cracow,Poland,50.63N,19.01E
1909,1.651,0.492,Cracow,Poland,50.63N,19.01E
1909,0.4610000000000001,0.3979999999999999,Cracow,Poland,50.63N,19.01E
1910,-0.8390000000000001,0.431,Cracow,Poland,50.63N,19.01E
1910,1.6149999999999998,0.486,Cracow,Poland,50.63N,19.01E
1910,2.971,0.581,Cracow,Poland,50.63N,19.01E
1910,7.933000000000002,0.359,Cracow,Poland,50.63N,19.01E
1910,13.795,0.192,Cracow,Poland,50.63N,19.01E
1910,17.938,0.294,Cracow,Poland,50.63N,19.01E
1910,16.862000000000002,0.322,Cracow,Poland,50.63N,19.01E
1910,16.668999999999997,0.245,Cracow,Poland,50.63N,19.01E
1910,12.498,0.315,Cracow,Poland,50.63N,19.01E
1910,7.681999999999999,0.316,Cracow,Poland,50.63N,19.01E
1910,2.077,0.3829999999999999,Cracow,Poland,50.63N,19.01E
1910,1.381,0.5329999999999999,Cracow,Poland,50.63N,19.01E
1911,-2.1710000000000003,0.308,Cracow,Poland,50.63N,19.01E
1911,-2.863,0.374,Cracow,Poland,50.63N,19.01E
1911,3.359,0.581,Cracow,Poland,50.63N,19.01E
1911,7.638999999999999,0.2319999999999999,Cracow,Poland,50.63N,19.01E
1911,13.888,0.401,Cracow,Poland,50.63N,19.01E
1911,15.81,0.252,Cracow,Poland,50.63N,19.01E
1911,19.014,0.418,Cracow,Poland,50.63N,19.01E
1911,19.174,0.304,Cracow,Poland,50.63N,19.01E
1911,14.436,0.375,Cracow,Poland,50.63N,19.01E
1911,8.301,0.306,Cracow,Poland,50.63N,19.01E
1911,4.7780000000000005,0.353,Cracow,Poland,50.63N,19.01E
1911,0.4270000000000001,0.573,Cracow,Poland,50.63N,19.01E
1912,-6.936999999999999,0.664,Cracow,Poland,50.63N,19.01E
1912,-0.7140000000000001,0.718,Cracow,Poland,50.63N,19.01E
1912,5.307,0.511,Cracow,Poland,50.63N,19.01E
1912,5.909000000000002,0.296,Cracow,Poland,50.63N,19.01E
1912,11.760000000000002,0.371,Cracow,Poland,50.63N,19.01E
1912,17.258,0.281,Cracow,Poland,50.63N,19.01E
1912,18.741,0.196,Cracow,Poland,50.63N,19.01E
1912,15.999,0.387,Cracow,Poland,50.63N,19.01E
1912,9.325,0.318,Cracow,Poland,50.63N,19.01E
1912,5.485999999999999,0.362,Cracow,Poland,50.63N,19.01E
1912,1.318,0.336,Cracow,Poland,50.63N,19.01E
1912,1.567,0.485,Cracow,Poland,50.63N,19.01E
1913,-3.851,0.364,Cracow,Poland,50.63N,19.01E
1913,-1.236,0.486,Cracow,Poland,50.63N,19.01E
1913,5.376,0.34,Cracow,Poland,50.63N,19.01E
1913,8.186,0.255,Cracow,Poland,50.63N,19.01E
1913,12.458,0.251,Cracow,Poland,50.63N,19.01E
1913,15.406,0.3289999999999999,Cracow,Poland,50.63N,19.01E
1913,15.816999999999998,0.177,Cracow,Poland,50.63N,19.01E
1913,15.902,0.341,Cracow,Poland,50.63N,19.01E
1913,13.359000000000002,0.427,Cracow,Poland,50.63N,19.01E
1913,8.533,0.471,Cracow,Poland,50.63N,19.01E
1913,5.4110000000000005,0.304,Cracow,Poland,50.63N,19.01E
1913,1.112,0.364,Cracow,Poland,50.63N,19.01E
1914,-5.4510000000000005,0.902,Cracow,Poland,50.63N,19.01E
1914,0.2810000000000001,0.965,Cracow,Poland,50.63N,19.01E
1914,4.009,0.299,Cracow,Poland,50.63N,19.01E
1914,9.311,0.356,Cracow,Poland,50.63N,19.01E
1914,12.815,0.428,Cracow,Poland,50.63N,19.01E
1914,15.982,0.43,Cracow,Poland,50.63N,19.01E
1914,19.044,0.271,Cracow,Poland,50.63N,19.01E
1914,17.552,0.361,Cracow,Poland,50.63N,19.01E
1914,12.282,0.295,Cracow,Poland,50.63N,19.01E
1914,7.190999999999999,0.32,Cracow,Poland,50.63N,19.01E
1914,1.779,0.373,Cracow,Poland,50.63N,19.01E
1914,1.5530000000000002,0.482,Cracow,Poland,50.63N,19.01E
1915,-1.44,0.466,Cracow,Poland,50.63N,19.01E
1915,-0.6400000000000001,0.725,Cracow,Poland,50.63N,19.01E
1915,-0.3849999999999998,0.72,Cracow,Poland,50.63N,19.01E
1915,7.822000000000001,0.432,Cracow,Poland,50.63N,19.01E
1915,13.691,0.384,Cracow,Poland,50.63N,19.01E
1915,17.889,0.305,Cracow,Poland,50.63N,19.01E
1915,17.791999999999994,0.326,Cracow,Poland,50.63N,19.01E
1915,15.967999999999998,0.382,Cracow,Poland,50.63N,19.01E
1915,11.681,0.407,Cracow,Poland,50.63N,19.01E
1915,6.619,0.308,Cracow,Poland,50.63N,19.01E
1915,0.9369999999999998,0.409,Cracow,Poland,50.63N,19.01E
1915,1.535,0.522,Cracow,Poland,50.63N,19.01E
1916,1.0679999999999996,0.514,Cracow,Poland,50.63N,19.01E
1916,-0.917,0.701,Cracow,Poland,50.63N,19.01E
1916,4.666,0.7190000000000001,Cracow,Poland,50.63N,19.01E
1916,8.399000000000001,0.3229999999999999,Cracow,Poland,50.63N,19.01E
1916,13.103000000000002,0.473,Cracow,Poland,50.63N,19.01E
1916,14.970999999999998,0.38,Cracow,Poland,50.63N,19.01E
1916,17.625999999999994,0.2239999999999999,Cracow,Poland,50.63N,19.01E
1916,16.666999999999998,0.531,Cracow,Poland,50.63N,19.01E
1916,12.404000000000002,0.354,Cracow,Poland,50.63N,19.01E
1916,7.752999999999999,0.196,Cracow,Poland,50.63N,19.01E
1916,4.69,0.435,Cracow,Poland,50.63N,19.01E
1916,1.284,0.524,Cracow,Poland,50.63N,19.01E
1917,-4.5280000000000005,0.462,Cracow,Poland,50.63N,19.01E
1917,-6.523,0.594,Cracow,Poland,50.63N,19.01E
1917,-1.352,0.44,Cracow,Poland,50.63N,19.01E
1917,5.077,0.321,Cracow,Poland,50.63N,19.01E
1917,13.74,0.362,Cracow,Poland,50.63N,19.01E
1917,19.2,0.536,Cracow,Poland,50.63N,19.01E
1917,18.216,0.428,Cracow,Poland,50.63N,19.01E
1917,18.678,0.301,Cracow,Poland,50.63N,19.01E
1917,14.831,0.365,Cracow,Poland,50.63N,19.01E
1917,8.971,0.349,Cracow,Poland,50.63N,19.01E
1917,4.789,0.491,Cracow,Poland,50.63N,19.01E
1917,-2.915,0.428,Cracow,Poland,50.63N,19.01E
1918,-0.9369999999999998,0.755,Cracow,Poland,50.63N,19.01E
1918,-0.835,0.614,Cracow,Poland,50.63N,19.01E
1918,2.914,0.599,Cracow,Poland,50.63N,19.01E
1918,11.890999999999998,0.5770000000000001,Cracow,Poland,50.63N,19.01E
1918,13.382,0.348,Cracow,Poland,50.63N,19.01E
1918,14.103,0.345,Cracow,Poland,50.63N,19.01E
1918,17.637999999999995,0.28,Cracow,Poland,50.63N,19.01E
1918,16.935,0.313,Cracow,Poland,50.63N,19.01E
1918,14.583,0.322,Cracow,Poland,50.63N,19.01E
1918,9.32,0.262,Cracow,Poland,50.63N,19.01E
1918,2.0460000000000003,0.426,Cracow,Poland,50.63N,19.01E
1918,0.115,0.48,Cracow,Poland,50.63N,19.01E
1919,-1.2280000000000002,0.662,Cracow,Poland,50.63N,19.01E
1919,-1.788,0.715,Cracow,Poland,50.63N,19.01E
1919,2.568,0.4679999999999999,Cracow,Poland,50.63N,19.01E
1919,6.7200000000000015,0.604,Cracow,Poland,50.63N,19.01E
1919,9.892,0.595,Cracow,Poland,50.63N,19.01E
1919,15.518,0.222,Cracow,Poland,50.63N,19.01E
1919,16.177999999999994,0.312,Cracow,Poland,50.63N,19.01E
1919,16.412,0.316,Cracow,Poland,50.63N,19.01E
1919,15.615,0.243,Cracow,Poland,50.63N,19.01E
1919,6.869,0.295,Cracow,Poland,50.63N,19.01E
1919,-0.8610000000000002,0.377,Cracow,Poland,50.63N,19.01E
1919,-1.506,0.392,Cracow,Poland,50.63N,19.01E
1920,-1.113,0.396,Cracow,Poland,50.63N,19.01E
1920,0.379,0.483,Cracow,Poland,50.63N,19.01E
1920,5.405,0.389,Cracow,Poland,50.63N,19.01E
1920,11.889,0.813,Cracow,Poland,50.63N,19.01E
1920,14.929,0.244,Cracow,Poland,50.63N,19.01E
1920,14.804,0.295,Cracow,Poland,50.63N,19.01E
1920,19.509,0.386,Cracow,Poland,50.63N,19.01E
1920,17.046999999999993,0.5770000000000001,Cracow,Poland,50.63N,19.01E
1920,13.755999999999998,0.281,Cracow,Poland,50.63N,19.01E
1920,4.920999999999999,0.787,Cracow,Poland,50.63N,19.01E
1920,-0.032,0.457,Cracow,Poland,50.63N,19.01E
1920,-1.804,0.6759999999999999,Cracow,Poland,50.63N,19.01E
1921,2.245,0.887,Cracow,Poland,50.63N,19.01E
1921,-1.934,0.43,Cracow,Poland,50.63N,19.01E
1921,5.513999999999999,0.316,Cracow,Poland,50.63N,19.01E
1921,8.066,0.535,Cracow,Poland,50.63N,19.01E
1921,14.947,0.263,Cracow,Poland,50.63N,19.01E
1921,15.21,0.31,Cracow,Poland,50.63N,19.01E
1921,19.119,0.598,Cracow,Poland,50.63N,19.01E
1921,18.571,0.308,Cracow,Poland,50.63N,19.01E
1921,13.085,0.41,Cracow,Poland,50.63N,19.01E
1921,9.312,0.4529999999999999,Cracow,Poland,50.63N,19.01E
1921,-0.3999999999999999,0.174,Cracow,Poland,50.63N,19.01E
1921,-2.08,0.4589999999999999,Cracow,Poland,50.63N,19.01E
1922,-6.42,0.932,Cracow,Poland,50.63N,19.01E
1922,-4.41,0.434,Cracow,Poland,50.63N,19.01E
1922,3.345,0.315,Cracow,Poland,50.63N,19.01E
1922,6.713000000000001,0.6920000000000001,Cracow,Poland,50.63N,19.01E
1922,13.493,0.309,Cracow,Poland,50.63N,19.01E
1922,16.522000000000002,0.39,Cracow,Poland,50.63N,19.01E
1922,17.813,0.439,Cracow,Poland,50.63N,19.01E
1922,16.688,0.535,Cracow,Poland,50.63N,19.01E
1922,11.58,0.4529999999999999,Cracow,Poland,50.63N,19.01E
1922,4.997,0.364,Cracow,Poland,50.63N,19.01E
1922,1.2440000000000002,0.6579999999999999,Cracow,Poland,50.63N,19.01E
1922,0.012,0.7809999999999999,Cracow,Poland,50.63N,19.01E
1923,-0.6890000000000001,0.578,Cracow,Poland,50.63N,19.01E
1923,-2.2880000000000003,0.884,Cracow,Poland,50.63N,19.01E
1923,3.5490000000000004,0.433,Cracow,Poland,50.63N,19.01E
1923,6.338000000000001,0.247,Cracow,Poland,50.63N,19.01E
1923,13.89,0.428,Cracow,Poland,50.63N,19.01E
1923,12.694,0.206,Cracow,Poland,50.63N,19.01E
1923,18.591,0.309,Cracow,Poland,50.63N,19.01E
1923,16.442,0.377,Cracow,Poland,50.63N,19.01E
1923,13.988,0.358,Cracow,Poland,50.63N,19.01E
1923,10.666,0.385,Cracow,Poland,50.63N,19.01E
1923,3.83,0.946,Cracow,Poland,50.63N,19.01E
1923,-2.451,0.597,Cracow,Poland,50.63N,19.01E
1924,-6.412999999999999,0.628,Cracow,Poland,50.63N,19.01E
1924,-5.4380000000000015,1.436,Cracow,Poland,50.63N,19.01E
1924,0.407,0.71,Cracow,Poland,50.63N,19.01E
1924,6.16,0.574,Cracow,Poland,50.63N,19.01E
1924,14.827,0.326,Cracow,Poland,50.63N,19.01E
1924,16.503,0.259,Cracow,Poland,50.63N,19.01E
1924,17.506999999999998,0.406,Cracow,Poland,50.63N,19.01E
1924,16.587,0.514,Cracow,Poland,50.63N,19.01E
1924,15.143,0.324,Cracow,Poland,50.63N,19.01E
1924,8.863999999999997,0.569,Cracow,Poland,50.63N,19.01E
1924,1.709,0.296,Cracow,Poland,50.63N,19.01E
1924,-1.356,0.275,Cracow,Poland,50.63N,19.01E
1925,0.2739999999999999,0.643,Cracow,Poland,50.63N,19.01E
1925,3.0810000000000004,0.672,Cracow,Poland,50.63N,19.01E
1925,1.4620000000000002,0.4429999999999999,Cracow,Poland,50.63N,19.01E
1925,8.454,0.337,Cracow,Poland,50.63N,19.01E
1925,15.06,0.375,Cracow,Poland,50.63N,19.01E
1925,14.483,0.469,Cracow,Poland,50.63N,19.01E
1925,18.347,0.635,Cracow,Poland,50.63N,19.01E
1925,17.089000000000002,0.209,Cracow,Poland,50.63N,19.01E
1925,12.185,0.497,Cracow,Poland,50.63N,19.01E
1925,7.967,0.357,Cracow,Poland,50.63N,19.01E
1925,2.698,0.364,Cracow,Poland,50.63N,19.01E
1925,-1.899,1.6669999999999998,Cracow,Poland,50.63N,19.01E
1926,-2.684,0.478,Cracow,Poland,50.63N,19.01E
1926,1.463,0.422,Cracow,Poland,50.63N,19.01E
1926,2.428,0.622,Cracow,Poland,50.63N,19.01E
